Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh),timestamp,delivery_date,scraped_at_UTC,market
03-02-2024,12,11:30 - 11:45,11035.5,9444.4,7668.18,7668.18,4908.77,2024-02-03 11:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,12,11:45 - 12:00,10573.2,9763.7,7034.3,7034.3,4244.27,2024-02-03 11:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,13,12:00 - 12:15,10605.6,11033.5,7421.95,7421.95,4110.27,2024-02-03 12:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,13,12:15 - 12:30,9752.4,11197.4,6704.92,6704.92,3880.37,2024-02-03 12:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,13,12:30 - 12:45,9237.4,11462.8,6458.47,6458.47,3810.18,2024-02-03 12:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,13,12:45 - 13:00,8791.9,11497.9,6081.4,6081.4,3798.68,2024-02-03 12:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,14,13:00 - 13:15,7972.5,11770.4,5477.9,5477.9,3791.15,2024-02-03 13:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,14,13:15 - 13:30,8011.1,12176.7,5531.4,5531.4,3791.01,2024-02-03 13:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,14,13:30 - 13:45,8342.3,12019.0,5712.6,5712.6,3792.58,2024-02-03 13:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,14,13:45 - 14:00,8391.9,12262.7,5854.2,5854.2,3791.62,2024-02-03 13:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,15,14:00 - 14:15,8442.5,12037.7,5736.4,5736.4,3794.01,2024-02-03 14:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,15,14:15 - 14:30,8586.2,11882.8,5814.66,5814.66,3797.58,2024-02-03 14:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,15,14:30 - 14:45,8474.8,11310.8,5981.04,5981.04,3797.28,2024-02-03 14:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,15,14:45 - 15:00,8526.4,11123.9,6035.31,6035.31,3800.45,2024-02-03 14:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,16,15:00 - 15:15,8668.5,10481.5,6463.31,6463.31,3960.82,2024-02-03 15:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,16,15:15 - 15:30,8941.0,10089.9,6352.48,6352.48,4110.02,2024-02-03 15:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,16,15:30 - 15:45,9366.8,9550.7,6482.43,6482.43,4299.51,2024-02-03 15:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,16,15:45 - 16:00,9752.4,8727.2,6374.78,6374.78,4679.91,2024-02-03 15:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,17,16:00 - 16:15,10189.7,8084.5,5998.2,5998.2,4708.94,2024-02-03 16:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,17,16:15 - 16:30,10724.8,6892.2,5561.73,5561.73,5632.86,2024-02-03 16:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,17,16:30 - 16:45,11512.8,6140.7,5766.62,5766.62,7999.5,2024-02-03 16:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,17,16:45 - 17:00,12222.2,5921.4,5884.9,5884.9,10000.0,2024-02-03 16:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,18,17:00 - 17:15,14925.8,5634.1,5634.09,5634.09,10000.0,2024-02-03 17:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,18,17:15 - 17:30,15585.4,5557.6,5557.6,5557.6,10000.0,2024-02-03 17:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,18,17:30 - 17:45,16591.3,6021.1,6021.07,6021.07,10000.0,2024-02-03 17:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,18,17:45 - 18:00,18540.6,6793.7,6793.69,6793.69,10000.0,2024-02-03 17:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,19,18:00 - 18:15,15135.3,5942.4,5942.39,5942.39,10000.0,2024-02-03 18:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,19,18:15 - 18:30,17204.4,6113.5,6113.5,6113.5,10000.0,2024-02-03 18:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,19,18:30 - 18:45,18165.9,5970.3,5970.3,5970.3,10000.0,2024-02-03 18:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,19,18:45 - 19:00,18178.9,5828.4,5828.4,5828.4,10000.0,2024-02-03 18:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,20,19:00 - 19:15,18098.6,5727.5,5727.5,5727.5,10000.0,2024-02-03 19:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,20,19:15 - 19:30,17899.4,5730.9,5730.88,5730.88,10000.0,2024-02-03 19:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,20,19:30 - 19:45,16906.3,5775.8,5775.79,5775.79,10000.0,2024-02-03 19:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,20,19:45 - 20:00,16104.7,6248.7,6248.7,6248.7,10000.0,2024-02-03 19:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,21,20:00 - 20:15,12594.2,7098.5,7066.99,7066.99,10000.0,2024-02-03 20:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,21,20:15 - 20:30,12203.6,7467.5,7436.0,7436.0,10000.0,2024-02-03 20:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,21,20:30 - 20:45,10828.0,7810.5,7299.66,7299.66,7500.76,2024-02-03 20:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,21,20:45 - 21:00,10109.9,7848.3,6964.51,6964.51,6232.31,2024-02-03 20:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,22,21:00 - 21:15,9456.0,7448.9,6516.83,6516.83,5999.05,2024-02-03 21:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,22,21:15 - 21:30,9522.6,7999.9,6826.2,6826.2,5500.21,2024-02-03 21:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,22,21:30 - 21:45,9173.4,8224.0,6718.2,6718.2,5000.16,2024-02-03 21:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,22,21:45 - 22:00,8804.8,8583.3,6708.83,6708.83,4815.71,2024-02-03 21:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,23,22:00 - 22:15,8029.5,9348.0,5643.65,5643.65,4110.5,2024-02-03 22:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,23,22:15 - 22:30,8002.3,9654.0,5606.6,5606.6,4110.38,2024-02-03 22:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,23,22:30 - 22:45,7800.2,9650.6,5420.16,5420.16,4110.45,2024-02-03 22:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,23,22:45 - 23:00,7581.1,9972.5,5205.9,5205.9,4173.84,2024-02-03 22:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,24,23:00 - 23:15,7465.9,11108.0,4551.95,4551.95,3940.34,2024-02-03 23:00:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,24,23:15 - 23:30,7821.7,11540.0,4541.29,4541.29,3667.85,2024-02-03 23:15:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,24,23:30 - 23:45,8117.7,11842.6,4406.44,4406.44,3552.21,2024-02-03 23:30:00,2024-02-03,2025-08-24T06:22:55Z,DAM
03-02-2024,24,23:45 - 24:00,8177.2,12295.4,4441.56,4441.56,3501.63,2024-02-03 23:45:00,2024-02-03,2025-08-24T06:22:55Z,DAM
04-02-2024,1,00:00 - 00:15,8174.4,15365.3,5721.46,5721.46,3084.6,2024-02-04 00:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,1,00:15 - 00:30,7846.3,16540.4,5612.97,5612.97,3049.17,2024-02-04 00:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,1,00:30 - 00:45,7928.5,17435.8,5621.31,5621.31,3059.98,2024-02-04 00:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,1,00:45 - 01:00,7665.8,18881.0,5700.1,5700.1,3021.56,2024-02-04 00:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,2,01:00 - 01:15,7375.1,19729.5,5526.0,5526.0,2901.71,2024-02-04 01:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,2,01:15 - 01:30,7094.3,20174.5,5520.85,5520.85,2850.15,2024-02-04 01:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,2,01:30 - 01:45,7048.4,20612.0,5452.1,5452.1,2629.71,2024-02-04 01:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,2,01:45 - 02:00,7008.8,20816.9,5415.6,5415.6,2629.43,2024-02-04 01:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,3,02:00 - 02:15,6564.0,21065.8,5126.95,5126.95,2512.67,2024-02-04 02:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,3,02:15 - 02:30,6363.4,21383.3,5068.44,5068.44,2450.99,2024-02-04 02:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,3,02:30 - 02:45,6376.4,21486.1,5114.19,5114.19,2450.64,2024-02-04 02:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,3,02:45 - 03:00,6267.8,21794.6,5119.2,5119.2,2368.3,2024-02-04 02:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,4,03:00 - 03:15,6130.0,21977.4,5045.1,5045.1,2253.93,2024-02-04 03:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,4,03:15 - 03:30,6084.4,21757.0,4999.5,4999.5,2253.21,2024-02-04 03:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,4,03:30 - 03:45,6125.3,22108.0,5059.15,5059.15,2200.14,2024-02-04 03:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,4,03:45 - 04:00,6220.3,22099.8,5200.2,5200.2,2095.86,2024-02-04 03:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,5,04:00 - 04:15,6556.6,21934.2,5315.0,5315.0,2253.36,2024-02-04 04:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,5,04:15 - 04:30,6742.7,20777.9,5349.43,5349.43,2450.32,2024-02-04 04:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,5,04:30 - 04:45,6697.9,19398.0,5101.63,5101.63,2540.56,2024-02-04 04:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,5,04:45 - 05:00,6697.7,18821.9,5068.42,5068.42,2600.36,2024-02-04 04:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,6,05:00 - 05:15,6490.7,16977.0,5226.8,5226.8,2900.73,2024-02-04 05:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,6,05:15 - 05:30,6497.1,14857.7,5223.9,5223.9,2901.65,2024-02-04 05:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,6,05:30 - 05:45,6704.9,13422.5,5432.0,5432.0,2901.92,2024-02-04 05:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,6,05:45 - 06:00,7111.8,12214.1,5837.5,5837.5,2901.61,2024-02-04 05:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,7,06:00 - 06:15,8673.6,10147.9,6121.4,6121.4,3368.85,2024-02-04 06:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,7,06:15 - 06:30,9707.1,9400.3,6646.9,6646.9,3969.74,2024-02-04 06:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,7,06:30 - 06:45,10642.9,9079.6,7000.0,7000.0,4700.98,2024-02-04 06:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,7,06:45 - 07:00,11212.5,9307.6,7587.8,7587.8,4708.1,2024-02-04 06:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,8,07:00 - 07:15,11713.1,9042.4,7403.0,7403.0,5500.6,2024-02-04 07:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,8,07:15 - 07:30,12344.7,8834.7,7903.7,7903.7,6499.67,2024-02-04 07:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,8,07:30 - 07:45,12984.1,8406.4,8062.08,8062.08,10000.0,2024-02-04 07:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,8,07:45 - 08:00,13367.0,8276.8,7932.5,7932.5,10000.0,2024-02-04 07:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,9,08:00 - 08:15,12905.6,7787.4,7267.08,7267.08,10000.0,2024-02-04 08:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,9,08:15 - 08:30,12976.1,7171.1,6650.8,6650.8,10000.0,2024-02-04 08:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,9,08:30 - 08:45,12941.4,7499.5,6829.2,6829.2,10000.0,2024-02-04 08:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,9,08:45 - 09:00,12796.2,7844.9,7174.6,7174.6,10000.0,2024-02-04 08:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,10,09:00 - 09:15,11914.2,8781.3,7383.3,7383.3,6999.16,2024-02-04 09:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,10,09:15 - 09:30,11615.2,9515.7,7723.7,7723.7,6499.19,2024-02-04 09:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,10,09:30 - 09:45,10848.1,10165.4,7595.95,7595.95,5300.11,2024-02-04 09:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,10,09:45 - 10:00,9917.9,10347.2,7331.2,7331.2,4630.8,2024-02-04 09:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,11,10:00 - 10:15,9723.4,11062.4,7242.6,7242.6,4110.14,2024-02-04 10:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,11,10:15 - 10:30,9558.1,11352.1,7333.1,7333.1,4039.0,2024-02-04 10:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,11,10:30 - 10:45,9696.0,11886.8,7261.3,7261.3,4013.24,2024-02-04 10:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,11,10:45 - 11:00,9802.7,12361.5,7406.9,7406.9,3940.84,2024-02-04 10:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,12,11:00 - 11:15,9367.0,11638.1,7031.8,7031.8,4039.34,2024-02-04 11:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,12,11:15 - 11:30,9205.4,12078.6,7009.3,7009.3,4013.38,2024-02-04 11:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,12,11:30 - 11:45,8976.5,12117.6,6751.9,6751.9,4013.64,2024-02-04 11:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,12,11:45 - 12:00,8593.8,12371.5,6452.0,6452.0,3940.85,2024-02-04 11:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,13,12:00 - 12:15,8262.0,12853.5,6220.08,6220.08,3790.04,2024-02-04 12:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,13,12:15 - 12:30,7797.7,13054.2,5861.0,5861.0,3648.35,2024-02-04 12:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,13,12:30 - 12:45,7371.5,13364.0,5434.7,5434.7,3648.19,2024-02-04 12:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,13,12:45 - 13:00,7154.2,13865.5,5217.2,5217.2,3637.32,2024-02-04 12:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,14,13:00 - 13:15,6913.8,15273.0,5120.01,5120.01,3590.01,2024-02-04 13:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,14,13:15 - 13:30,6889.6,15723.8,5096.6,5096.6,3567.68,2024-02-04 13:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,14,13:30 - 13:45,6964.3,15944.8,5185.9,5185.9,3525.95,2024-02-04 13:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,14,13:45 - 14:00,6948.5,16216.9,5168.8,5168.8,3525.94,2024-02-04 13:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,15,14:00 - 14:15,6745.7,16849.1,5067.3,5067.3,3500.59,2024-02-04 14:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,15,14:15 - 14:30,6759.6,16927.9,5156.49,5156.49,3300.92,2024-02-04 14:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,15,14:30 - 14:45,6839.4,16834.9,5209.6,5209.6,3499.4,2024-02-04 14:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,15,14:45 - 15:00,6838.0,16725.9,5210.7,5210.7,3499.41,2024-02-04 14:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,16,15:00 - 15:15,6986.1,16203.2,5266.9,5266.9,3525.83,2024-02-04 15:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,16,15:15 - 15:30,6910.3,16216.1,5187.4,5187.4,3525.37,2024-02-04 15:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,16,15:30 - 15:45,7207.4,15871.6,5313.5,5313.5,3648.49,2024-02-04 15:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,16,15:45 - 16:00,7812.0,15109.6,5617.4,5617.4,3667.58,2024-02-04 15:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,17,16:00 - 16:15,7965.8,14171.5,5387.5,5387.5,3700.6,2024-02-04 16:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,17,16:15 - 16:30,8059.8,13115.9,5195.0,5195.0,3695.73,2024-02-04 16:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,17,16:30 - 16:45,8397.6,11739.5,5011.0,5011.0,3755.09,2024-02-04 16:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,17,16:45 - 17:00,8665.7,10838.5,5113.9,5113.9,4013.31,2024-02-04 16:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,18,17:00 - 17:15,9874.3,9476.4,5662.8,5662.8,4499.89,2024-02-04 17:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,18,17:15 - 17:30,9489.9,8860.6,5562.0,5562.0,5999.65,2024-02-04 17:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,18,17:30 - 17:45,8408.5,9880.6,5945.8,5945.8,4769.32,2024-02-04 17:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,18,17:45 - 18:00,9470.3,11135.5,7406.9,7406.9,4769.08,2024-02-04 17:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,19,18:00 - 18:15,8224.7,10482.5,6710.9,6710.9,4708.66,2024-02-04 18:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,19,18:15 - 18:30,8399.6,10597.0,6842.4,6842.4,4750.6,2024-02-04 18:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,19,18:30 - 18:45,8937.0,10265.6,6869.6,6869.6,5150.33,2024-02-04 18:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,19,18:45 - 19:00,9508.4,9797.1,7011.33,7011.33,6100.65,2024-02-04 18:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,20,19:00 - 19:15,9470.3,9346.5,6700.68,6700.68,6499.22,2024-02-04 19:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,20,19:15 - 19:30,9435.3,9470.8,6656.26,6656.26,6499.05,2024-02-04 19:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,20,19:30 - 19:45,8976.2,9426.7,6345.18,6345.18,6000.0,2024-02-04 19:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,20,19:45 - 20:00,8603.7,9680.4,6116.43,6116.43,5304.98,2024-02-04 19:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,21,20:00 - 20:15,6965.9,10610.7,5741.0,5741.0,4200.93,2024-02-04 20:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,21,20:15 - 20:30,6779.2,10712.0,5587.12,5587.12,4110.33,2024-02-04 20:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,21,20:30 - 20:45,6908.2,10271.6,5713.82,5713.82,4110.83,2024-02-04 20:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,21,20:45 - 21:00,7016.0,10559.7,5810.51,5810.51,4189.06,2024-02-04 20:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,22,21:00 - 21:15,7141.6,10681.0,5970.01,5970.01,4110.2,2024-02-04 21:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,22,21:15 - 21:30,7447.9,11128.8,6262.4,6262.4,4170.13,2024-02-04 21:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,22,21:30 - 21:45,7493.6,11355.9,6272.67,6272.67,4220.17,2024-02-04 21:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,22,21:45 - 22:00,7587.2,12041.0,6415.33,6415.33,4110.59,2024-02-04 21:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,23,22:00 - 22:15,7734.1,14043.1,5355.1,5355.1,3695.05,2024-02-04 22:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,23,22:15 - 22:30,7677.8,15075.5,5297.47,5297.47,3648.52,2024-02-04 22:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,23,22:30 - 22:45,7565.9,15305.6,5139.9,5139.9,3648.39,2024-02-04 22:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,23,22:45 - 23:00,7443.9,15370.2,5000.65,5000.65,3528.09,2024-02-04 22:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,24,23:00 - 23:15,7784.0,16442.6,4800.7,4800.7,3148.27,2024-02-04 23:00:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,24,23:15 - 23:30,8056.2,17035.2,4829.27,4829.27,3133.41,2024-02-04 23:15:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,24,23:30 - 23:45,8190.0,17330.5,4870.7,4870.7,3113.47,2024-02-04 23:30:00,2024-02-04,2025-08-24T06:22:57Z,DAM
04-02-2024,24,23:45 - 24:00,8188.6,18066.7,5077.8,5077.8,3087.47,2024-02-04 23:45:00,2024-02-04,2025-08-24T06:22:57Z,DAM
05-02-2024,1,00:00 - 00:15,7792.3,17086.6,5530.7,5530.7,3141.41,2024-02-05 00:00:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,1,00:15 - 00:30,7853.9,18257.3,5717.61,5717.61,3100.13,2024-02-05 00:15:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,1,00:30 - 00:45,7681.7,19423.5,5579.3,5579.3,3076.06,2024-02-05 00:30:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,1,00:45 - 01:00,7648.2,20777.0,5812.32,5812.32,3000.66,2024-02-05 00:45:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,2,01:00 - 01:15,7260.1,21449.2,5542.98,5542.98,2860.95,2024-02-05 01:00:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,2,01:15 - 01:30,7254.3,22035.5,5891.18,5891.18,2700.29,2024-02-05 01:15:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,2,01:30 - 01:45,7250.1,22259.1,5714.5,5714.5,2628.54,2024-02-05 01:30:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,2,01:45 - 02:00,6771.3,22488.4,5328.98,5328.98,2512.89,2024-02-05 01:45:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,3,02:00 - 02:15,6951.0,22886.2,5625.04,5625.04,2500.92,2024-02-05 02:00:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,3,02:15 - 02:30,6888.5,23022.6,5657.3,5657.3,2499.08,2024-02-05 02:15:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,3,02:30 - 02:45,6685.0,23213.0,5605.2,5605.2,2367.93,2024-02-05 02:30:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,3,02:45 - 03:00,6557.8,23365.8,5478.1,5478.1,2367.21,2024-02-05 02:45:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,4,03:00 - 03:15,6536.0,23453.2,5510.93,5510.93,2300.32,2024-02-05 03:00:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,4,03:15 - 03:30,6538.8,23153.5,5482.9,5482.9,2367.01,2024-02-05 03:15:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,4,03:30 - 03:45,6472.8,23336.5,5495.2,5495.2,2179.91,2024-02-05 03:30:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,4,03:45 - 04:00,6481.1,23025.1,5483.5,5483.5,2217.85,2024-02-05 03:45:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,5,04:00 - 04:15,6435.4,23038.4,5346.8,5346.8,2093.82,2024-02-05 04:00:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,5,04:15 - 04:30,6485.7,21831.4,5201.5,5201.5,2409.08,2024-02-05 04:15:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,5,04:30 - 04:45,6280.0,20763.2,4837.32,4837.32,2500.66,2024-02-05 04:30:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,5,04:45 - 05:00,6300.3,19951.7,4786.32,4786.32,2512.53,2024-02-05 04:45:00,2024-02-05,2025-08-24T06:22:59Z,DAM
05-02-2024,6,05:00 - 05:15,6189.6,18025.6,4963.2,4963.2,2901.14,2024-02-05 05:00:00,2024-02-05,2025-08-24T06:22:59Z,DAM
